outer_fold,inner_fold,fit_fold,mining_fold,reason,identity,run_id,outer_validation_member,actionable_score,foot_score
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:2209:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999852059005,0.9344388718233366
1,1,0,2,high_normal,ice_native_0p20_v02:1719:1,ice_native_0p20_v02,False,0.9999999896895589,0.7840456213217151
1,1,0,2,high_normal,ice_native_0p20_v02:2989:1,ice_native_0p20_v02,False,0.9999999901605877,0.905244609605765
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2499:0,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999999905901905,0.6353320507083808
1,1,0,2,high_normal,ice_native_0p20_v02:1309:1,ice_native_0p20_v02,False,0.9999999923227444,0.30124081891174204
1,1,0,2,high_normal,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2:2449:0,positive_0p10_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999928529864,0.1754024334386418
1,1,0,2,high_normal,positive_0p20_right_mid_late_stance_v2_M1:589:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.9999999933157653,0.9853821790714532
1,1,0,2,high_normal,positive_0p15_right_early_loading_native_strong_ice_v2:1499:0,positive_0p15_right_early_loading_native_strong_ice_v2,False,0.9999999936189188,1.245065233304439e-13
1,1,0,2,high_normal,ice_native_0p20_v02:2699:0,ice_native_0p20_v02,False,0.9999999938743385,0.02374417238048006
1,1,0,2,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1929:1,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9999999942719551,0.9836093267524857
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:899:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999944175815,1.0776730255026861e-08
1,1,0,2,high_normal,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2:1269:0,positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9999999948793155,0.6975332993296548
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:859:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999957141894,0.19673529433985998
1,1,0,2,high_normal,positive_0p15_right_early_loading_native_strong_ice_v2:579:0,positive_0p15_right_early_loading_native_strong_ice_v2,False,0.9999999963575488,0.008219648828143682
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1909:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999972262152,0.917981909732504
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:889:1,positive_0p15_left_early_loading_v2_M1,False,0.9999999974312315,7.285032994372622e-07
1,1,0,2,high_normal,ice_native_0p20_v02:2859:0,ice_native_0p20_v02,False,0.9999999976227598,0.0042637051042492945
1,1,0,2,high_normal,positive_0p15_right_mid_loading_early_stance_v2_M1:2509:0,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9999999977307079,0.32638190122351796
1,1,0,2,high_normal,ice_native_0p20_v02:1699:1,ice_native_0p20_v02,False,0.999999997838303,0.900147583425495
1,1,0,2,high_normal,positive_0p15_right_early_loading_native_strong_ice_v2:1509:0,positive_0p15_right_early_loading_native_strong_ice_v2,False,0.9999999983744319,1.3785327060239549e-12
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:1569:0,positive_0p10_right_early_loading_v2_M1,False,0.9999999984578836,2.965672287924994e-06
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1949:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999985789969,0.6005077138548088
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:889:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999986242043,1.289633403809362e-07
1,1,0,2,high_normal,ice_native_0p20_v02:1709:1,ice_native_0p20_v02,False,0.9999999987572288,0.9797557354099494
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1859:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999989630195,0.7334808996877813
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1929:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999992167412,0.935903999555583
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:579:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999992659454,0.07715911960079619
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1839:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999993684618,0.737704307071839
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1899:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999994565936,0.9691636269898861
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:859:1,positive_0p15_left_early_loading_v2_M1,False,0.999999999496616,0.004569135206302476
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1919:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999995421636,0.934853476259024
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1879:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999995572757,0.9074702155966377
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:2249:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999996191615,0.9993108454353031
1,1,0,2,high_normal,positive_0p15_right_early_loading_v2_M1:1569:0,positive_0p15_right_early_loading_v2_M1,False,0.9999999996359772,7.519564507269207e-05
1,1,0,2,high_normal,ice_native_0p20_v02:2519:1,ice_native_0p20_v02,False,0.9999999997215432,0.014333033009734883
1,1,0,2,high_normal,positive_0p15_right_early_loading_v2_M1:1609:0,positive_0p15_right_early_loading_v2_M1,False,0.9999999997367879,0.008378997620401016
1,1,0,2,high_normal,ice_native_0p20_v02:2869:0,ice_native_0p20_v02,False,0.9999999997642206,0.05073873594623607
1,1,0,2,high_normal,positive_0p20_right_early_loading_v2_M1:1659:0,positive_0p20_right_early_loading_v2_M1,False,0.9999999998233766,0.022162753844238423
1,1,0,2,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p20_v02:1289:1,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,False,0.9999999998281917,0.9743950765947454
1,1,0,2,high_normal,ice_native_0p20_v02:2529:1,ice_native_0p20_v02,False,0.9999999998610127,0.01904146225730791
1,1,0,2,high_normal,positive_0p20_right_early_loading_v2_M1:1669:0,positive_0p20_right_early_loading_v2_M1,False,0.9999999999175,0.04615142462032662
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:869:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999999198572,0.003627832629164646
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1889:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999999656064,0.9705349631213513
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:559:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999999723539,0.15771296763360565
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:1539:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999999772164,1.4979699589072144e-09
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:2229:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999999823979,0.9838326808419823
1,1,0,2,high_normal,sand_solref_interpolation_2of3_0p20_v02:1289:1,sand_solref_interpolation_2of3_0p20_v02,False,0.9999999999940086,0.9999573222492824
1,1,0,2,high_normal,positive_0p20_left_early_loading_v2_M1:2239:1,positive_0p20_left_early_loading_v2_M1,False,0.9999999999977924,0.9989577511701674
1,1,0,2,high_normal,positive_0p15_left_early_loading_v2_M1:1849:0,positive_0p15_left_early_loading_v2_M1,False,0.9999999999994775,0.9537151384747973
1,1,0,2,high_normal,positive_0p15_right_early_loading_v2_M1:1619:0,positive_0p15_right_early_loading_v2_M1,False,0.9999999999998512,9.78022101470427e-06
1,1,0,2,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1939:1,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9999999999999412,0.4860428523488684
1,1,0,2,high_normal,ice_native_0p20_v02:1969:1,ice_native_0p20_v02,False,0.999999999999988,0.9559506423158199
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:1529:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999999999929,7.484199874355028e-10
1,1,0,2,high_normal,ice_native_0p20_v02:2549:1,ice_native_0p20_v02,False,0.9999999999999956,0.036414153232833854
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:1499:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999999999987,1.2298161518653842e-14
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:1509:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999999999996,1.9438362574644684e-13
1,1,0,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:1519:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.9999999999999998,1.0669168992841605e-11
1,1,0,2,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1949:1,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,1.0,0.9999904896324913
1,1,0,2,high_normal,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1959:1,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,1.0,0.9999995078855247
1,1,0,2,high_normal,ice_native_0p20_v02:2559:1,ice_native_0p20_v02,False,1.0,0.03201192255676505
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:1549:0,positive_0p10_right_early_loading_v2_M1,False,1.0,3.1602163098534364e-09
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:1559:0,positive_0p10_right_early_loading_v2_M1,False,1.0,1.0970324836420876e-05
1,1,0,2,high_normal,positive_0p10_right_early_loading_v2_M1:1609:0,positive_0p10_right_early_loading_v2_M1,False,1.0,0.0010843982292974429
1,1,0,2,high_normal,positive_0p15_right_early_loading_v2_M1:1559:0,positive_0p15_right_early_loading_v2_M1,False,1.0,0.0041521267392416765
1,1,0,2,high_normal,positive_0p20_right_early_loading_v2_M1:1589:0,positive_0p20_right_early_loading_v2_M1,False,1.0,0.36343471149376966
1,1,0,2,high_normal,positive_0p20_right_early_loading_v2_M1:1599:0,positive_0p20_right_early_loading_v2_M1,False,1.0,0.5618593284217952
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:619:0,sand_solref_interpolation_2of3_0p20_v02,False,0.6307632378352857,0.5825494458818954
1,1,0,2,high_early_precursor,positive_0p20_left_mid_loading_early_stance_v2_M1:1899:0,positive_0p20_left_mid_loading_early_stance_v2_M1,False,0.6441068846235917,0.6628805511071704
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:479:0,sand_solref_interpolation_2of3_0p20_v02,False,0.6514274725103297,0.8425392639781207
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:579:0,sand_solref_interpolation_2of3_0p20_v02,False,0.6550391499470326,0.027964168288304978
1,1,0,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:2159:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.6562895020138986,0.03319843346560709
1,1,0,2,high_early_precursor,positive_0p20_right_mid_late_stance_v2_M1:2229:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.6575162573698435,0.459725322276765
1,1,0,2,high_early_precursor,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:1969:0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.6853628682699615,0.29270054397558415
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:609:0,sand_solref_interpolation_2of3_0p20_v02,False,0.687415657685502,0.8423085409345861
1,1,0,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:519:0,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.6976073845177163,0.0710334018833874
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:659:0,sand_solref_interpolation_2of3_0p20_v02,False,0.7039751882674826,0.017335915701410697
1,1,0,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:719:0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.7121072033460176,0.32110398371020177
1,1,0,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_v2_M1:729:0,positive_0p10_left_mid_loading_early_stance_v2_M1,False,0.713856759846858,0.18812991426146228
1,1,0,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1619:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.7402778571668587,0.7695753665861106
1,1,0,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p20_v02:669:0,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,False,0.7520250498151333,0.06122679062000582
1,1,0,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p20_v02:499:0,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,False,0.7703251542818904,0.17515498076325522
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:669:0,sand_solref_interpolation_2of3_0p20_v02,False,0.7715350223310625,0.05793363340665776
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1829:0,sand_solref_interpolation_2of3_0p10_v02,False,0.7781783468749671,0.9857438850942609
1,1,0,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1919:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.7805356602543674,0.8779963401534844
1,1,0,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p20_v02:649:0,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,False,0.7825661131191285,0.21526726279685843
1,1,0,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1649:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.7895355284368331,0.9829462163199559
1,1,0,2,high_early_precursor,ice_native_0p15_v02:1399:0,ice_native_0p15_v02,False,0.8035482085076004,0.9994777342518514
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:629:0,sand_solref_interpolation_2of3_0p20_v02,False,0.8112436560751511,0.3483991569854792
1,1,0,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1999:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.8142887737973092,0.9913683255857404
1,1,0,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p20_v02:479:0,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,False,0.8229256047507268,0.6806027128705191
1,1,0,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1659:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.8257272019672861,0.9815921482240856
1,1,0,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1669:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.8322412001031076,0.9703342772091011
1,1,0,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:469:1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.8333423768499334,0.49542012859743956
1,1,0,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:509:0,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.8550669730462541,0.20915821638358514
1,1,0,2,high_early_precursor,positive_0p20_right_mid_late_stance_v2_M1:2339:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.88266628958226,0.8044505423648384
1,1,0,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p20_v02:659:0,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,False,0.8854778665353086,0.20220758887058612
1,1,0,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1359:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.8970244330335859,0.2922970844166176
1,1,0,2,high_early_precursor,ice_native_0p10_v02:799:0,ice_native_0p10_v02,False,0.8993163056610622,0.9899921206476552
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p20_v02:589:0,sand_solref_interpolation_2of3_0p20_v02,False,0.9098473272223266,0.03943181276410409
1,1,0,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1809:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9208920916721269,0.9963497811867045
1,1,0,2,high_early_precursor,positive_0p20_left_mid_late_stance_v2_M1:2059:0,positive_0p20_left_mid_late_stance_v2_M1,False,0.9227839069339516,0.9164334504359386
1,1,0,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1369:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9253833860351394,0.5077107198504454
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1839:0,sand_solref_interpolation_2of3_0p10_v02,False,0.9256725397701129,0.9917106754928219
1,1,0,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1849:1,sand_solref_interpolation_2of3_0p10_v02,False,0.926507851855531,0.937414000569644
1,1,0,2,high_early_precursor,positive_0p15_left_mid_late_stance_native_strong_ice_v2:739:0,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.9304038627526089,0.7489714400157871
1,1,0,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_v2_M1:739:0,positive_0p10_left_mid_loading_early_stance_v2_M1,False,0.9338368995407266,0.43682602167690177
1,1,0,2,high_early_precursor,positive_0p15_left_mid_late_stance_native_strong_ice_v2:749:0,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.9413346444570065,0.8354616326178856
1,1,0,2,high_early_precursor,ice_native_0p10_v02:789:0,ice_native_0p10_v02,False,0.9440463461209122,0.9726962007390638
1,1,0,2,high_early_precursor,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:1979:0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9450108711719644,0.9234775460005352
