sample,foot,runtime_episode_id,actionable_score,normal_score,early_score,active_score,persistence,owner_foot,simultaneous_candidate_count,reconciliation_rule,candidate_id,evaluation_scope,outer_fold,run_id,speed_mps,physical_episode_id,physical_event_present,air_firing,touchdown_transient_firing,invalid_firing,postfall_firing,too_early_activation,cross_foot_ownership_violation
1284,1,5,0.9969397783279419,9.683516102773065e-24,9.175962767393742e-11,0.003060214687138796,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_v0_M1,0.1,5,False,False,False,False,False,False,False
2027,1,39,0.9999954700469971,0.0,0.0,4.5502520151785575e-06,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_v0_M1,0.1,39,False,False,False,False,False,False,False
1810,0,13,0.9903663396835327,0.0006089516100473702,0.0012741386890411377,0.007750584278255701,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_left_mid_loading_early_stance_v0_M1,0.1,6,True,False,False,False,False,False,False
722,0,1,0.9965614676475525,0.0002995124086737633,0.00012877679546363652,0.0030102767050266266,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_v0_M1,0.1,1,False,False,False,False,False,False,True
944,0,3,0.9945947527885437,2.413463343292708e-14,2.347446979911183e-06,0.005402914248406887,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_v0_M1,0.1,3,False,False,False,False,False,False,True
1430,0,12,0.999976634979248,4.203895392974451e-45,5.759506763409094e-34,2.3320488253375515e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_v0_M1,0.1,12,False,False,False,False,False,False,False
1567,1,81,0.9993776679039001,5.790806230690849e-28,2.0824172990469386e-26,0.0006223474047146738,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_v0_M1,0.1,76,True,False,False,False,False,False,False
1715,0,16,0.9999990463256836,0.0,0.0,9.874224815575872e-07,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_v0_M1,0.1,16,False,False,False,True,True,False,False
2701,1,19,0.9978652596473694,0.001364237628877163,0.0002563110610935837,0.0005141121218912303,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_loading_early_stance_v0_M1,0.1,15,True,False,False,False,False,False,False
1070,1,3,0.9976511597633362,0.0010373217519372702,0.00043392961379140615,0.0008775358437560499,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_late_stance_v0_M1,0.1,3,False,False,False,False,False,False,False
2865,1,8,0.9958075284957886,0.0022277948446571827,0.0015696133486926556,0.00039516674587503076,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p10_right_mid_late_stance_v0_M1,0.1,8,False,False,False,False,False,False,False
750,1,2,0.9975497722625732,4.071646131365014e-09,2.343665954640528e-07,0.00244995579123497,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_v0_M1,0.15,2,False,False,False,False,False,False,False
1295,1,5,0.9945240020751953,2.7744679383795434e-13,6.302203203745194e-09,0.005475977435708046,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_v0_M1,0.15,5,False,False,False,False,False,False,False
1991,1,34,0.9999932050704956,0.0,1.401298464324817e-45,6.806842520745704e-06,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_v0_M1,0.15,34,False,False,False,False,False,False,False
2077,1,37,1.0,0.0,0.0,7.986691308303762e-10,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_v0_M1,0.15,37,False,False,False,False,False,False,False
2373,1,77,0.9998944997787476,0.0,0.0,0.00010544867109274492,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_v0_M1,0.15,77,False,False,False,True,True,False,False
730,0,1,0.9973289966583252,0.001188745372928679,0.0010363503824919462,0.0004458690818864852,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_v0_M1,0.15,1,False,False,False,False,False,False,True
947,0,3,0.9985648989677429,8.859999568389056e-16,1.2987624864457814e-11,0.0014351308345794678,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_v0_M1,0.15,3,False,False,False,False,False,False,False
1435,0,17,0.9999362230300903,0.0,2.579606846671223e-37,6.382744322763756e-05,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_v0_M1,0.15,17,False,False,False,False,False,False,False
1577,1,87,0.9991976618766785,1.7448648819877043e-30,5.455481219922626e-27,0.0008024036069400609,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_v0_M1,0.15,85,True,False,False,False,False,False,False
1720,0,20,1.0,0.0,0.0,3.732596454142367e-08,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_v0_M1,0.15,20,False,False,False,True,True,False,False
2257,1,14,0.997445285320282,0.001534090843051672,0.0004408691020216793,0.0005798204219900072,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_mid_late_stance_v0_M1,0.15,14,False,False,False,False,False,False,False
2864,1,17,0.9983240962028503,0.0007113085011951625,0.00024288476561196148,0.0007217011880129576,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p15_right_mid_late_stance_v0_M1,0.15,17,False,False,False,False,False,False,False
2564,0,21,0.9925478100776672,0.005810925737023354,0.0006954883574508131,0.0009457774576731026,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_left_mid_loading_early_stance_v0_M1,0.2,14,True,False,False,False,False,False,False
50,0,0,0.9943273663520813,0.0011291538830846548,0.003978429362177849,0.0005650156526826322,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,0,False,False,False,False,False,False,False
736,0,1,0.9962523579597473,0.0010277804685756564,0.002482288284227252,0.00023762971977703273,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,1,False,False,False,False,False,False,True
953,0,2,0.9968904256820679,1.2775910537832225e-11,4.132972364345733e-08,0.0031095207668840885,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,2,False,False,False,False,False,False,False
1415,0,3,0.9997265934944153,2.2556280990697283e-40,8.851159564279704e-27,0.00027343424153514206,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,3,False,False,False,False,False,False,False
1548,1,104,0.9999996423721313,0.0,1.5414283107572988e-44,3.8783119293839263e-07,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,98,True,False,False,False,False,False,False
1724,0,4,0.9996065497398376,0.0,0.0,0.0003935305867344141,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,4,False,False,False,True,True,False,False
1934,1,105,0.9999921321868896,0.0,0.0,7.852871931390837e-06,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,99,False,False,False,True,True,False,False
1075,1,17,0.9931530356407166,1.9436267872929847e-10,4.307731160224648e-06,0.0068425764329731464,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,15,False,False,False,False,False,False,False
1084,0,24,0.9933121204376221,2.461167771319883e-12,0.0040094139985740185,0.0026785081718117,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,22,False,False,False,False,False,False,False
1114,1,18,0.9978950619697571,3.143563534480087e-11,0.0012876210967078805,0.0008173385285772383,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,16,True,False,False,False,False,False,False
1179,0,26,0.9952682852745056,0.00021415750961750746,0.004154884722083807,0.00036257749889045954,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,24,False,False,False,False,False,False,True
1469,1,22,0.9937646985054016,1.3017307537666056e-05,1.1312718015688006e-05,0.006210891995579004,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,18,True,False,False,False,False,False,False
1810,1,25,0.993585467338562,4.887937734565639e-07,0.0004659939731936902,0.005948016420006752,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,21,True,False,False,False,False,False,False
2004,1,37,0.9996288418769836,7.514767280669687e-11,6.836996908532456e-05,0.00030276807956397533,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,33,True,False,False,False,False,False,False
2110,1,38,0.9965667724609375,0.00011401317169656977,0.002649254398420453,0.0006701372913084924,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,33,True,False,False,False,False,False,False
2352,1,69,0.9967873096466064,1.4965557966206688e-06,0.0016894591972231865,0.001521733938716352,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,63,False,False,False,False,False,False,False
704,1,1,0.9929096102714539,1.06354045570356e-08,0.0007078005583025515,0.0063825794495642185,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,1,False,False,False,False,False,False,False
1006,0,1,0.9929945468902588,0.00013235968071967363,0.006763308774679899,0.00010979870421579108,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,1,True,False,False,False,False,True,False
1284,1,2,0.9947378635406494,8.700358193891589e-07,0.004114888608455658,0.0011464026756584644,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,2,False,False,False,False,False,False,True
1947,0,5,0.9938955903053284,0.0,1.401298464324817e-45,0.006104455329477787,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,3,False,False,False,True,True,False,False
2004,1,3,0.9945789575576782,1.95302995916561e-23,6.923004093550844e-06,0.005414134822785854,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,3,False,False,False,True,True,False,False
2355,1,4,0.9999971985816956,7.431284180177053e-38,2.687454298211378e-06,1.3156289924154407e-07,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,4,False,False,False,True,True,False,False
686,1,2,0.9916471242904663,1.4831466614850797e-06,0.006617007311433554,0.001734419958665967,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,0.1,2,False,False,False,False,False,False,False
984,0,1,0.9981513023376465,4.759479452332016e-06,0.0010638280073180795,0.0007801300380378962,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,0.1,1,True,False,False,False,False,True,False
1200,1,3,0.9970769882202148,4.129076387471287e-06,0.0019574908073991537,0.0009614825830794871,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,0.1,3,False,False,False,False,False,False,True
1124,0,21,0.9908984303474426,2.125339733538567e-06,0.006164281629025936,0.002935194643214345,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v01,0.15,20,True,False,False,False,False,False,False
1171,0,22,0.9954347014427185,8.527025784133002e-06,0.0038640806451439857,0.0006927161593921483,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v01,0.15,21,False,False,False,False,False,False,True
1304,1,1,0.9913197755813599,0.002330886432901025,0.006196987349539995,0.0001523379614809528,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p15_v01,0.15,1,True,False,False,False,False,True,False
1612,0,4,0.9977327585220337,2.4846809765222133e-07,0.001327004749327898,0.000939980847761035,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p15_v01,0.15,3,False,False,False,False,False,False,True
2124,0,22,0.9935798645019531,0.0,0.0,0.006420192774385214,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p15_v01,0.15,21,False,False,False,True,True,False,False
1304,1,1,0.9944429397583008,0.0010105834808200598,0.0041969893500208855,0.00034944320213980973,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p15_v01,0.15,1,True,False,False,False,False,True,False
1610,0,4,0.9983339309692383,3.305055448071803e-12,4.338977760198759e-06,0.0016617163782939315,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p15_v01,0.15,3,False,False,False,False,False,False,True
1304,1,1,0.9948810935020447,0.0007343573961406946,0.003941319417208433,0.00044314988190308213,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p15_v01,0.15,1,True,False,False,False,False,True,False
1609,0,5,0.9990261197090149,8.084802827212911e-10,0.0003335009969305247,0.0006403363076969981,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p15_v01,0.15,3,False,False,False,False,False,False,True
776,1,9,0.9978851079940796,0.00023849210992921144,0.00044791499385610223,0.0014285024954006076,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,7,False,False,False,False,False,False,False
1064,1,18,0.9988765120506287,7.549041253218647e-11,0.0009122455376200378,0.00021124136401340365,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,16,False,False,False,False,False,False,False
1777,1,36,0.9965741634368896,1.7661184553511195e-21,7.5179923442192376e-06,0.003418400650843978,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,34,True,False,False,False,False,False,False
2967,0,64,0.9987546801567078,0.00011859200458275154,0.00048763994709588587,0.0006390343769453466,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,59,False,False,False,False,False,False,False
1129,0,32,0.995478630065918,0.0016388410003855824,0.0027118248399347067,0.00017072723130695522,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,30,True,False,False,False,False,True,False
1281,0,33,0.9961119294166565,3.395305611775257e-05,1.1435517080826685e-05,0.0038427505642175674,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,30,True,False,False,False,False,False,False
1389,0,35,0.9984931945800781,1.5689706742705312e-06,8.863636321621016e-05,0.0014165752800181508,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,32,False,False,False,False,False,False,True
1510,1,47,0.9900062084197998,0.0003133276477456093,0.00024444141308777034,0.009436053223907948,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,39,True,False,False,False,False,False,False
1596,1,48,0.9981973767280579,3.937511792173609e-05,1.3022258826822508e-05,0.0017502965638414025,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,40,True,False,False,False,False,False,False
2457,1,69,0.9950165748596191,1.2835287179768784e-06,0.004464999306946993,0.0005171249504201114,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,57,False,False,False,False,False,False,False
2484,0,83,0.9972449541091919,2.411688182490934e-09,0.00012066299677826464,0.0026343173813074827,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,76,False,False,False,False,False,False,False
2562,0,84,0.9986017346382141,2.873895843524821e-10,3.6933629417035263e-06,0.001394564053043723,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,77,False,False,False,False,False,False,True
2582,0,85,0.9982860088348389,5.280935064244652e-11,3.32426316163037e-05,0.0016808768268674612,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,78,False,False,False,False,False,False,True
1544,1,3,0.9960653781890869,0.0003502745821606368,0.0029104757122695446,0.0006738750962540507,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p10_v04,0.1,2,True,False,False,False,False,True,False
2416,0,47,0.9912577867507935,8.975206241681465e-38,4.072753116952635e-17,0.008742285892367363,5,0,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p10_v04,0.1,44,True,False,False,False,False,False,False
2629,1,6,0.9976015686988831,0.0,4.8172255139293874e-39,0.0023984555155038834,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p10_v04,0.1,5,True,False,False,False,False,False,False
1544,1,4,0.991989016532898,0.0033315704204142094,0.004459768533706665,0.0002196524728788063,5,1,1,highest_actionable_score_then_left,R3_seed_202608233,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,0.1,2,False,False,False,False,False,False,False
